"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000259207",4679.12432614612,1.11409635846196,0.333882846787102,3.3367882452864,0.000847524940527723,0.01837525695382,"ITGB3",3690
"ENSG00000144120",346.287891267494,0.357236791263862,0.10707234144616,3.33640589566721,0.000848691552884329,0.0183863524153806,"TMEM177",80775
"ENSG00000105438",8193.59816578216,0.398482104336619,0.119490103158846,3.3348544674607,0.00085344051702235,0.0184749802593959,"KDELR1",10945
"ENSG00000039068",13762.9140102506,0.831329185839629,0.24943545751713,3.33284286891144,0.000859634769638007,0.0185947345355365,"CDH1",999
"ENSG00000185668",21.939470154731,-1.95743217265072,0.587505256812858,-3.33176963091282,0.000862956587511888,0.018652218712526,"POU3F1",5453
"ENSG00000205885",1026.06058055616,-0.94920910157802,0.284946537833231,-3.33118313630313,0.000864776893882166,0.0186771852688689,"C1RL-AS1",283314
"ENSG00000182195",3068.97731562555,0.797050014167883,0.239345879038312,3.33011797558586,0.000868091946633999,0.0187343717030306,"LDOC1",23641
"ENSG00000242861",305.343070207815,-0.774740093404043,0.232704385176013,-3.32928875757131,0.000870680838122013,0.0187758109769215,"RP11-285F7.2",NA
"ENSG00000185275",3535.38250221453,0.899652855881695,0.270329928530922,3.32798096300605,0.000874778439646869,0.0188496962777937,"CD24P4",NA
"ENSG00000159147",804.366961070685,-0.566260606430984,0.170237662481706,-3.32629453539305,0.000880088773850015,0.0189495801406341,"DONSON",29980
"ENSG00000207304",63.0890967244748,-0.829934322766546,0.249604815985117,-3.324993227759,0.000884206827570817,0.0190236590787018,"SNORA8",654320
"ENSG00000114013",204.20162437501,-1.86101458261665,0.55975603637694,-3.32468872450613,0.000885173018995369,0.0190298643601324,"CD86",942
"ENSG00000197128",688.687780126068,0.616806910040379,0.185535583751486,3.32446691663501,0.000885877433287478,0.019030436644539,"ZNF772",400720
"ENSG00000211682",3.35793356251376,-5.62401297424571,1.69196893930029,-3.32394575551223,0.000887534574786378,0.0190514589115269,"IGLJ6",NA
"ENSG00000151650",159.992246909019,-1.6507606797021,0.496927948280582,-3.32193165108522,0.000893965892531219,0.0191748513098541,"VENTX",27287
"ENSG00000188730",19.3377236351599,2.60010285294299,0.783200197255708,3.31984448172206,0.000900676072342187,0.0193040321245432,"VWC2",375567
"ENSG00000169223",7263.60428773386,0.60621248492803,0.182696924917648,3.31813184705371,0.000906216971881126,0.0194074158047193,"LMAN2",10960
"ENSG00000132432",1733.58955656521,0.625139274493775,0.188412611870567,3.31792690673607,0.00090688212899497,0.0194074158047193,"SEC61G",23480
"ENSG00000169508",669.142222826981,-1.88297019611557,0.567689681996545,-3.31690051066849,0.000910220227086794,0.0194640162345133,"GPR183",1880
"ENSG00000241678",10.5203910088472,-1.83807964558097,0.554269776341892,-3.31621842654322,0.000912444830120486,0.0194967378198576,"RP11-732A19.1",NA
"ENSG00000124466",111.993145019803,-1.60269056922498,0.483359685557104,-3.31573074278583,0.000914038488404513,0.0195159381284665,"LYPD3",27076
"ENSG00000241679",32.3013168582488,-1.10085403381213,0.332068025610579,-3.31514614148103,0.000915952254048508,0.0195228460073079,"RP11-80H8.4",NA
"ENSG00000166343",274.548241214773,-0.977574582433032,0.294920730873185,-3.31470283400791,0.000917405951313379,0.0195228460073079,"MSS51",118490
"ENSG00000175315",576.344218038357,1.99363946594093,0.60144985172871,3.31472268254907,0.000917340818133003,0.0195228460073079,"CST6",1474
"ENSG00000231607",120.568423145851,-0.921940143991412,0.278163842860798,-3.31437808203124,0.000918472236915806,0.0195228460073079,"DLEU2",406948
"ENSG00000034063",92.6710376963492,-1.94714995385123,0.587457257916604,-3.31453893472476,0.000917943952220363,0.0195228460073079,NA,NA
"ENSG00000269720",7.96885263579799,-1.59597637674808,0.481533908479483,-3.31435927697723,0.000918534016299952,0.0195228460073079,"CTD-2521M24.13",105372343
"ENSG00000126264",243.169126386488,-1.40803576487053,0.424869488434957,-3.31404302544093,0.000919573560087937,0.0195301564648933,"HCST",10870
"ENSG00000168685",3878.75090621537,-2.14352036378555,0.647343010868804,-3.31125898912343,0.000928772061555198,0.0197106070841159,"IL7R",3575
"ENSG00000229228",6.74599917216593,-3.10110128156991,0.937426498531694,-3.30810072728605,0.000939310185213126,0.0199191934065173,"LINC00582",100287814
"ENSG00000272871",177.925545841848,-0.778326298652297,0.235359876191407,-3.30696255983463,0.000943134965967454,0.0199852078788439,"RP11-408A13.4",NA
"ENSG00000236849",17.2039454387724,-1.34858052604383,0.407885076551748,-3.30627572218308,0.000945450040123803,0.0200080346326748,"LINC01474",101927258
"ENSG00000166816",1055.2294753017,0.728961244362235,0.22048175889499,3.30622019715209,0.000945637424139312,0.0200080346326748,"LDHD",197257
"ENSG00000224745",14.5923325466484,-1.3571632137915,0.410574034188552,-3.30552616770751,0.000947982515789627,0.0200425490179408,"RP11-380G5.2",NA
"ENSG00000268758",77.8557919510022,-2.31081882819953,0.699214064373959,-3.30488035916228,0.000950169508926981,0.0200736714086854,"ADGRE4P",326342
"ENSG00000174946",272.310869822569,-2.09285792078486,0.633595847726,-3.30314336543746,0.000956074948303802,0.0201673310344628,"GPR171",29909
"ENSG00000171121",173.557441461335,-0.500439494099245,0.151522854967004,-3.30273274093352,0.000957475950740426,0.0201673310344628,"KCNMB3",27094
"ENSG00000145332",1561.43158075505,0.473230697299913,0.143280345022805,3.30283052587983,0.000957142147635385,0.0201673310344628,"KLHL8",57563
"ENSG00000102755",8158.77209459174,1.08667798628574,0.329016562712726,3.30280633086106,0.000957224730806241,0.0201673310344628,"FLT1",2321
"ENSG00000188897",209.460213181917,-1.16735101987967,0.35349806798952,-3.30228401676662,0.000959009118928536,0.0201844820331008,"CTD-3088G3.8",400499
"ENSG00000167969",4107.02576772108,0.557726731333249,0.168924338977358,3.30163631072729,0.000961226164108701,0.0202159902694232,"ECI1",1632
"ENSG00000143995",1216.04293459002,-0.887041150200813,0.268719180495226,-3.30099678246292,0.000963419874084222,0.0202318173557687,"MEIS1",4211
"ENSG00000230002",43.692091124336,-1.6380182781897,0.496196790068549,-3.30114646240135,0.000962906026713109,0.0202318173557687,"ALMS1-IT1",NA
"ENSG00000187837",2361.11694382814,1.45566964886935,0.441155505896289,3.29967467120667,0.000967969689150267,0.0203121711227743,"HIST1H1C",3006
"ENSG00000149300",721.428667395438,0.718844571945039,0.217898269084486,3.29899165773694,0.000970327948433944,0.0203464509396414,"C11orf52",91894
"ENSG00000040933",2433.10599900825,-0.530584368726083,0.160875916802148,-3.29809693876442,0.000973425219445534,0.0203961640943076,"INPP4A",3631
"ENSG00000178597",4.28801888411899,2.17073130132555,0.658319356263656,3.29738337582189,0.000975901937785656,0.0204328103707739,"PSAPL1",768239
"ENSG00000237181",60.7368157300235,-1.42763412434719,0.43310693975018,-3.29626240847274,0.000979804509965685,0.0204839696398411,"AC147651.4",NA
"ENSG00000165490",48.5517935246479,-1.60366300308872,0.486504740549942,-3.29629471087156,0.00097969184942308,0.0204839696398411,"DDIAS",220042
"ENSG00000243264",122.943706212098,-4.74863183691021,1.4408405424682,-3.29573724291217,0.000981637804979075,0.020507027269641,"IGKV2D-29",NA
"ENSG00000135525",1388.28509108406,0.594842795120083,0.180568612935376,3.2942757074452,0.000986756597322002,0.0205986356751003,"MAP7",9053
"ENSG00000180385",217.487052374842,-0.572964719781395,0.174000667251506,-3.29288806090159,0.000991639466925923,0.0206851867109058,"EMC3-AS1",NA
"ENSG00000179456",1443.21061926844,-0.502261594022782,0.152551444585294,-3.29240798334073,0.000993333972360168,0.0206897907581279,"ZBTB18",10472
"ENSG00000088992",499.105170920633,0.907626888251651,0.27566396800198,3.29251187534648,0.000992967042875046,0.0206897907581279,"TESC",54997
"ENSG00000205336",16886.9375534577,0.740341731469906,0.224969088154717,3.29085981341915,0.000998816748599276,0.0207731687780903,"ADGRG1",9289
"ENSG00000130733",2589.72113417104,0.411158590279168,0.124934686929522,3.29098827862841,0.000998360730948127,0.0207731687780903,"YIPF2",78992
"ENSG00000164938",4539.71375816033,-1.15629312831979,0.351418080898081,-3.29036322025543,0.00100058133755639,0.0207794719930295,"TP53INP1",94241
"ENSG00000271046",29.8076009515886,-4.21285862026666,1.28042793123209,-3.29019581462334,0.00100117684511902,0.0207794719930295,"RP11-138I18.2",NA
"ENSG00000259895",22.3720413713336,1.5502711317965,0.471185556727911,3.29014994127188,0.0010013400864255,0.0207794719930295,"RP11-715J22.2",729652
"ENSG00000128512",1560.20600570351,-0.534449799814628,0.16245176992135,-3.28989828841741,0.00100223603694737,0.0207827039951043,"DOCK4",9732
"ENSG00000237149",216.280406901902,0.712766035998685,0.21669237275693,3.28929914297545,0.00100437214032074,0.0207962806665083,"ZNF503-AS2",100131213
"ENSG00000211782",7.35420631368138,-3.42060354348201,1.03987792005547,-3.2894279967975,0.00100391238879361,0.0207962806665083,"TRAV8-1",NA
"ENSG00000144840",1431.2753664037,0.500421782623646,0.152170697199084,3.2885554961278,0.00100702928913057,0.0208359331989087,"RABL3",285282
"ENSG00000179361",773.150710953499,-0.690388802224991,0.209957226042685,-3.28823549080722,0.00100817471195861,0.0208442720085876,"ARID3B",10620
"ENSG00000131979",490.623487612378,-0.991563607346344,0.301706023214534,-3.2865224127172,0.00101432701656422,0.0209560409448665,"GCH1",2643
"ENSG00000173585",10.646413434917,-2.45899072645227,0.748322175775148,-3.28600542126809,0.00101619054150811,0.0209791042896495,"CCR9",10803
"ENSG00000258940",22.4477792607051,0.981688775310615,0.298770660254501,3.28576030348625,0.00101707518939285,0.0209819398182094,"RP11-407N17.5",100288846
"ENSG00000111652",3434.06104957072,0.348598508241404,0.106136878306575,3.28442397970742,0.00102191062810096,0.0210553565511614,"COPS7A",50813
"ENSG00000101265",1794.12298438494,-1.25650778034353,0.382572813549023,-3.28436244250409,0.00102213380985265,0.0210553565511614,"RASSF2",9770
"ENSG00000075884",589.96636879579,-1.15401799775018,0.351503613153858,-3.28309000125428,0.00102675879396343,0.0211154562281231,"ARHGAP15",55843
"ENSG00000264924",11.3529373295406,-1.7595234018868,0.535919062281997,-3.28318868598287,0.00102639940970837,0.0211154562281231,"RP11-799B12.2",NA
"ENSG00000269549",82.030271156084,-1.16596254464995,0.355158109067206,-3.28293938638276,0.0010273075188808,0.0211154562281231,"RP3-461P17.10",NA
"ENSG00000270426",46.2877863533378,-0.995406039065348,0.303376081605266,-3.28109597104134,0.00103404553342227,0.0212228775160066,"RP11-326I11.5",NA
"ENSG00000258733",25.910871679766,-1.37966259581749,0.420467299600613,-3.28126015299639,0.00103344376391438,0.0212228775160066,"CTD-2341M24.1",NA
"ENSG00000149781",1374.76727929784,-1.40070748059444,0.426983568279345,-3.28047162620099,0.00103633688186476,0.0212543686136719,"FERMT3",83706
"ENSG00000164117",1108.22755608004,0.400780806119807,0.122206940003832,3.27952574630573,0.00103981721814235,0.0212850631076192,"FBXO8",26269
"ENSG00000185669",137.19898870031,-1.35870164991803,0.414308171102302,-3.27944690615946,0.0010401077958348,0.0212850631076192,"SNAI3",333929
"ENSG00000101346",3064.64024714341,0.494919966068033,0.150897990264386,3.27983139603709,0.00103869140823104,0.0212850631076192,"POFUT1",100302183
"ENSG00000203602",66.4395214172691,-1.07599619754202,0.328187543710749,-3.27860157450204,0.00104322812343919,0.0213333692802637,NA,NA
"ENSG00000214711",33.558454330521,-1.49099357975885,0.454820755734567,-3.2782003920441,0.00104471201569812,0.0213481654037527,"CAPN14",440854
"ENSG00000115718",21.7675640193382,-1.14795408102751,0.350223401682961,-3.27777662917765,0.00104628154913928,0.0213646887674062,"PROC",5624
"ENSG00000207406",10.969568396406,-1.44939726696436,0.442263834040282,-3.27722313109678,0.00104833488213497,0.0213910599460056,"SNORA41",619569
"ENSG00000229191",5.18041922240449,-3.27362687191881,0.999124713174825,-3.27649474460151,0.00105104268734389,0.0214307374964084,"RP11-168O16.1",NA
"ENSG00000227963",14.2406113253859,-1.18197450265859,0.360851352380653,-3.27551634450232,0.00105469011277484,0.0214895023921474,"RP5-1074L1.1",440600
"ENSG00000171813",1591.84310833769,0.490750539504999,0.149935669365104,3.27307398955205,0.00106384625228914,0.0216603417153895,"PWWP2B",170394
"ENSG00000224037",9.875467848017,2.02692599653225,0.619378841301202,3.27251410828636,0.00106595552471587,0.0216718560951829,NA,NA
"ENSG00000103599",259.229944137158,0.737816657906645,0.225449150257571,3.2726522014552,0.00106543491936274,0.0216718560951829,"IQCH",64799
"ENSG00000158050",1104.6066157001,-2.40695837347626,0.735649774800089,-3.27188079970573,0.0010683460867837,0.0217047417356193,"DUSP2",1844
"ENSG00000113231",11937.9882879525,1.01820522449075,0.311239646311946,3.2714509110778,0.00106997162042699,0.0217063534586189,"PDE8B",8622
"ENSG00000266256",24.7167083732244,1.1145680298376,0.340683414632232,3.27156527722602,0.00106953894560624,0.0217063534586189,"LINC00683",400660
"ENSG00000001460",614.618772147587,0.411909213461266,0.125918981598584,3.27122414930568,0.00107082999393887,0.0217080821226149,"STPG1",90529
"ENSG00000108588",4012.50051332551,0.536900264144195,0.164167733639248,3.27043720615655,0.00107381379569573,0.0217528643158362,"CCDC47",57003
"ENSG00000247679",173.69829408881,-0.66503552723401,0.203372251228286,-3.27004064329065,0.00107532033019423,0.0217542828926975,"RP11-1277A3.1",NA
"ENSG00000166987",18505.6305813458,0.748566336347311,0.22894712521849,3.26960356297523,0.00107698305448764,0.0217542828926975,"MBD6",114785
