"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000188452",362.212472828365,2.19703556141322,0.513401065714005,4.27937475812936,1.87419063416251e-05,0.00104125186371068,"CERKL"
"ENSG00000179841",160.33790229313,1.12864768550687,0.263713616296347,4.27982332257942,1.87041734386812e-05,0.00104125186371068,"AKAP5"
"ENSG00000140718",1262.52364138673,-0.622360582596308,0.145442166541074,-4.27909317770338,1.87656297064309e-05,0.00104125186371068,"FTO"
"ENSG00000116983",47.4002974823801,2.05914693814368,0.48140337546141,4.27738367262184,1.89102719204526e-05,0.00104721214501215,"HPCAL4"
"ENSG00000224298",40.3555437976588,2.4491057438651,0.57284934790592,4.27530510913197,1.90875711145876e-05,0.00105495393044318,NA
"ENSG00000103522",115.210144488553,2.53414650980245,0.592841843713931,4.27457430117781,1.91502835824922e-05,0.00105634466224053,"IL21R"
"ENSG00000253535",4.68189491593756,5.27728397687646,1.2359036704922,4.26998001775881,1.95490481196676e-05,0.00107623057084636,NA
"ENSG00000184293",69.8366613204651,2.99092413154741,0.700607687855853,4.26904269449406,1.96313693608928e-05,0.00107865172433718,"CLECL1"
"ENSG00000261416",27.9165171388002,3.12278254340231,0.731624562704998,4.26828554232324,1.96981078551205e-05,0.00108020890873343,NA
"ENSG00000142512",373.125373469591,2.77617108785879,0.650656215815561,4.26672491613565,1.98363501152512e-05,0.00108567354366196,"SIGLEC10"
"ENSG00000076662",1085.74275636707,1.71581290007192,0.402219512342392,4.26586191723917,1.99131918653767e-05,0.0010877629389452,"ICAM3"
"ENSG00000140009",169.005095135858,1.08485437332016,0.254382690131605,4.26465485037096,2.00211452002953e-05,0.00109154042010602,"ESR2"
"ENSG00000238121",208.422378062039,2.58006511577242,0.605102266218043,4.26384969915601,2.00934630341584e-05,0.00109336422065173,"LINC00426"
"ENSG00000196405",7575.02408543415,1.1104817704047,0.26058893790309,4.2614309699427,2.03122097175796e-05,0.00110313336636091,"EVL"
"ENSG00000122223",77.1034042457558,2.17103460351298,0.509965186686488,4.25722119899857,2.06983538712885e-05,0.00112193851851076,"CD244"
"ENSG00000224137",18.8981318417531,4.01789472053048,0.944777084658597,4.25274362150981,2.11167288042545e-05,0.00114241502831017,"LINC01857"
"ENSG00000167286",315.536288914185,2.29068650530956,0.538799867399166,4.25146078147144,2.12380704651796e-05,0.0011467742770181,"CD3D"
"ENSG00000164638",1258.86240942842,-1.9545655123165,0.459844053086365,-4.25049644373548,2.13297222627158e-05,0.00114951675612015,"SLC29A4"
"ENSG00000188404",1029.74772934715,2.5736639285231,0.60677515319358,4.24154468912807,2.21986676649883e-05,0.00119405911807161,"SELL"
"ENSG00000251606",8.87693826208068,2.62319579882247,0.618812055226889,4.23908321866915,2.24434455474378e-05,0.00120262668598194,NA
"ENSG00000224478",5.74367927936233,4.32042975492703,1.01914397978569,4.2392731945839,2.24244625194198e-05,0.00120262668598194,NA
"ENSG00000255569",5.46505804411224,4.04848048732002,0.956074486134948,4.23448229822188,2.2907882801027e-05,0.00122517976988306,NA
"ENSG00000139436",4393.18382024627,0.367816890465222,0.0869534837598762,4.23004202431908,2.33647659478798e-05,0.00124724401450807,"GIT2"
"ENSG00000164251",398.929449122915,-0.938889881440608,0.222084070284672,-4.22763271691265,2.36162877962855e-05,0.00125823677343,"F2RL1"
"ENSG00000101307",108.396273803949,2.2073515104576,0.522176293506359,4.22721509556757,2.36601469196811e-05,0.00125823677343,"SIRPB1"
"ENSG00000211957",10.6964833506558,5.60873634976917,1.32725821854853,4.22580645678938,2.38086562462598e-05,0.00126085840059057,NA
"ENSG00000261218",10.6942918076969,3.83059258843802,0.906547564448217,4.22547336583444,2.38439026416246e-05,0.00126085840059057,NA
"ENSG00000007264",236.835554891776,1.91130959434829,0.452252426661923,4.22620085967405,2.37669861601177e-05,0.00126085840059057,"MATK"
"ENSG00000227032",3.27004256949157,3.52273878241203,0.833813057420764,4.22485442157614,2.39095288050025e-05,0.00126195659351281,NA
"ENSG00000253651",11.3455069265877,3.11942009843875,0.738460983534852,4.22421789098019,2.39771988644535e-05,0.0012631583491663,NA
"ENSG00000143772",2701.76862437735,0.997349393762462,0.236198050224731,4.22251323757133,2.41593204852297e-05,0.00127037383904763,"ITPKB"
"ENSG00000237604",23.5206711412423,2.74313535851524,0.649884283042676,4.2209596848107,2.4326444465688e-05,0.00127677525318794,NA
"ENSG00000079689",91.2280341663891,-4.6758891620261,1.10809990970639,-4.21973607349635,2.44588485807524e-05,0.00128133394464381,"SCGN"
"ENSG00000126583",17.2978640645042,2.64000926087693,0.625793378212937,4.21865962918295,2.45758947035795e-05,0.00128507262044814,"PRKCG"
"ENSG00000254046",8.95120925115113,5.55466501669645,1.31811729446601,4.21409008137379,2.50787183950749e-05,0.00130893229293181,NA
"ENSG00000133935",1816.43581060222,-0.532125465998079,0.126341452376221,-4.21180424943596,2.53339039602629e-05,0.00131980256705577,"ERG28"
"ENSG00000185155",21.7131848173892,3.1875985687894,0.757508251214093,4.20800507939088,2.57635077027471e-05,0.00133970240054285,"MIXL1"
"ENSG00000165118",867.960331191566,-0.640237929857588,0.152171727337307,-4.20733825566968,2.58396222594072e-05,0.00134118127933883,"C9orf64"
"ENSG00000072786",2468.22613969582,1.29779975510715,0.308518754531675,4.20655061011504,2.5929803534487e-05,0.00134338348624712,"STK10"
"ENSG00000134207",11.0203114639396,2.86004693591301,0.680099540663467,4.20533578529241,2.60694817096992e-05,0.00134813724164937,"SYT6"
"ENSG00000121966",7334.31889450391,2.298216603033,0.546713931522414,4.20369131006638,2.62597005727575e-05,0.00135299981046303,"CXCR4"
"ENSG00000125245",82.1043269298199,2.54813459448046,0.606128782596801,4.20394917324935,2.62297861477392e-05,0.00135299981046303,"GPR18"
"ENSG00000110013",3711.72778418991,-0.904978121722291,0.215332525707213,-4.20270053838864,2.63749410130969e-05,0.00135645309064066,"SIAE"
"ENSG00000239571",9.66526367073545,5.55876971885279,1.32325571986304,4.20082802999569,2.65940543261416e-05,0.00136522616113689,NA
"ENSG00000184445",1091.10555163279,1.21464538801426,0.289209521449712,4.19988035637847,2.67056059002877e-05,0.00136845556500345,"KNTC1"
"ENSG00000114200",82.1792497526955,-1.66217057066808,0.396107318000552,-4.19626322244761,2.71354862329058e-05,0.00138741347373299,"BCHE"
"ENSG00000138755",1308.91376190485,2.78161050924433,0.66292903441285,4.1959400853637,2.71742081624797e-05,0.00138741347373299,"CXCL9"
"ENSG00000109684",102.263550991163,3.04236684596195,0.725909255160774,4.19111180127897,2.77590822210781e-05,0.00141214918814352,"CLNK"
"ENSG00000211958",8.80585118455916,5.56957606473889,1.32886193516587,4.19123756753833,2.77436968609025e-05,0.00141214918814352,NA
"ENSG00000160229",119.170510942182,1.13698360938318,0.271366114575919,4.18985108424468,2.79137583708549e-05,0.00141745460377056,"ZNF66"
"ENSG00000152952",4841.68610086221,-0.882096988941321,0.210668145992304,-4.18713984872466,2.82491777337137e-05,0.00143190246487357,"PLOD2"
"ENSG00000263391",4.62982610593951,2.83795018514695,0.677923151933743,4.18624172526316,2.83611310709556e-05,0.00143499161742468,NA
"ENSG00000105639",2777.04007739968,1.8957018760902,0.452926130754743,4.18545486199099,2.84595620797369e-05,0.00143738671530908,"JAK3"
"ENSG00000182487",163.21342289054,2.39924826801128,0.574176631985241,4.17858919077875,2.9332296490798e-05,0.00147734074142358,"NCF1B"
"ENSG00000236935",12.3706978545315,2.58407496660273,0.618435281648521,4.17840806189863,2.93556616826313e-05,0.00147734074142358,NA
"ENSG00000137101",590.033562349645,1.82482763832529,0.437199769890155,4.17389889931501,2.99430673358495e-05,0.00150421137552164,"CD72"
"ENSG00000115232",696.894606555867,2.11530852169779,0.506915505475417,4.17290159572831,3.00744855900827e-05,0.00150812019361891,"ITGA4"
"ENSG00000211633",4.75205586451886,5.34362364261415,1.28172844004247,4.16907628454985,3.05836620577074e-05,0.00153092452136552,NA
"ENSG00000125354",2633.7779790007,1.53894199414459,0.369574988469822,4.16408588826961,3.12602432973678e-05,0.00156201272547345,"SEPTIN6"
"ENSG00000258878",3.62839465064281,4.79527116815126,1.15367229647373,4.15652796969149,3.23120629860622e-05,0.0016117073686594,NA
"ENSG00000233175",147.86836963712,1.39206448197218,0.33500040515083,4.1554113385189,3.2470284246939e-05,0.00161673280784936,"LOC107985040"
"ENSG00000116824",755.042477628107,2.18767768079627,0.526623107988429,4.15416195683601,3.26481880539913e-05,0.00161732690794435,"CD2"
"ENSG00000272382",33.6030922240367,1.53084539973575,0.368512877530867,4.15411643140619,3.26546880318637e-05,0.00161732690794435,NA
"ENSG00000179467",3.58968517459165,4.00039794970305,0.962832339242522,4.15482300153133,3.25539445596963e-05,0.00161732690794435,NA
"ENSG00000143167",46.6007745170641,3.72620754240958,0.898770501189852,4.14589434953258,3.38489885778746e-05,0.00165333601624336,"GPA33"
"ENSG00000242076",325.336397399555,4.78711712732947,1.15442491245045,4.14675486963294,3.37220761231076e-05,0.00165333601624336,NA
"ENSG00000234511",71.9325462596747,1.86652457037923,0.450212492865015,4.1458746702057,3.38518962518191e-05,0.00165333601624336,"C5orf58"
"ENSG00000234745",54423.7127466211,1.08192621846889,0.260929196511896,4.14643601763273,3.37690487090774e-05,0.00165333601624336,"HLA-B"
"ENSG00000140030",119.360458425828,2.08351042437374,0.502386447580421,4.14722657111529,3.36526998868445e-05,0.00165333601624336,"GPR65"
"ENSG00000255568",42.3005503565254,-1.06057645438898,0.255729682107385,-4.14725598393238,3.3648378443928e-05,0.00165333601624336,"BRWD1-AS2"
"ENSG00000100055",1275.3859473706,2.0678891931213,0.498586857162384,4.14750040723157,3.36124872283896e-05,0.00165333601624336,"CYTH4"
"ENSG00000167077",434.038326499267,2.4844238286848,0.599048962471658,4.1472800794682,3.36448386289806e-05,0.00165333601624336,"MEI1"
"ENSG00000063127",444.707428070401,1.04512852221137,0.252145686699962,4.14493912582772,3.3990399520205e-05,0.00165722343033346,"SLC6A16"
"ENSG00000197217",4391.66051840484,0.941065671302143,0.227139279291623,4.14312167511068,3.42610050810184e-05,0.00166752698086369,"ENTPD4"
"ENSG00000272255",10.6641506458981,2.05418080392115,0.495853459526851,4.14271749940248,3.43214614776174e-05,0.00166758437700921,NA
"ENSG00000225194",420.192959467901,-1.31431798102498,0.317382517858937,-4.14111649844915,3.4561935422695e-05,0.00167637304708837,"LINC00092"
"ENSG00000262488",30.2892010373984,3.80632067987639,0.91945755913691,4.13974592089858,3.47690697254763e-05,0.00168351715923769,NA
"ENSG00000069424",2082.16262881289,1.61657082422166,0.390663011990072,4.13801863653972,3.50317922387049e-05,0.0016904191754018,"KCNAB2"
"ENSG00000167723",137.942556526128,1.53146419518909,0.370093148144351,4.13805065797046,3.50269046261938e-05,0.0016904191754018,"TRPV3"
"ENSG00000184828",2578.09765409945,-0.748029847855117,0.180925315645236,-4.13446755744164,3.55778505236179e-05,0.00171382892282606,"ZBTB7C"
"ENSG00000272211",37.9117424971192,2.30550786368081,0.55781262051504,4.13312244809392,3.57867942919885e-05,0.00172094717439696,NA
"ENSG00000227619",3.73561733586936,4.73756667478308,1.14639746362398,4.13256904791707,3.58730950628197e-05,0.00172215343055844,NA
"ENSG00000187156",5.445213587769,5.55797076784166,1.34535160649899,4.13124029509666,3.6081116898576e-05,0.00172918906403874,NA
"ENSG00000172243",467.474155556689,2.19687385990149,0.531943782983785,4.12989855352525,3.62923340960297e-05,0.00173635364419985,"CLEC7A"
"ENSG00000110324",2141.00368947906,2.01029514176757,0.487127952329559,4.12683183577102,3.67795141406309e-05,0.00175667451919224,"IL10RA"
"ENSG00000211689",78.9042262761463,2.14169534420836,0.519195384505302,4.12502770271928,3.70690135684872e-05,0.00176750083001472,"TARP"
"ENSG00000242766",26.9728807922658,7.07480559089213,1.71699110060204,4.12046724552704,3.78104819950305e-05,0.00179738377624993,NA
"ENSG00000173762",433.155498780729,2.04909928375519,0.497307381649455,4.12038783128212,3.78235175437209e-05,0.00179738377624993,"CD7"
"ENSG00000221946",29.6132152056348,2.18139724464481,0.529870983235316,4.11684601282658,3.84092511895179e-05,0.00182214005811723,"FXYD7"
"ENSG00000118513",84.1876203058871,2.40114930770752,0.58361353858016,4.1142796542197,3.88390352383047e-05,0.0018394271705791,"MYB"
"ENSG00000230138",9.17019052596042,4.23185079170281,1.02906815939945,4.1123134100004,3.91714032502072e-05,0.00185205027938627,NA
"ENSG00000127084",1855.10602583484,1.68406406253452,0.409569494375194,4.11179075996269,3.92602035502404e-05,0.00185313430583115,"FGD3"
"ENSG00000164691",493.474299953626,2.32968930456283,0.56668989089832,4.11104793288229,3.938674160068e-05,0.00185599298946454,"TAGAP"
"ENSG00000081320",2270.32782284164,1.38744621382294,0.337795009462974,4.10736149130415,4.00204622038266e-05,0.00188270174367567,"STK17B"
"ENSG00000253883",10.6532233457351,5.13727073981239,1.25120443812581,4.10586038801745,4.02812727721948e-05,0.00189180762208244,NA
"ENSG00000128340",667.291810011938,2.40151095393707,0.585297131841886,4.10306291161841,4.07716325587053e-05,0.00191164594523583,"RAC2"
"ENSG00000007933",293.829037842888,1.580506683584,0.385344452182497,4.10154259295131,4.1040494160663e-05,0.00192105021918099,"FMO3"
"ENSG00000170486",72.5458997421189,4.07800893968781,0.994680742486612,4.09981692165182,4.13477098480429e-05,0.00192901123291068,"KRT72"
"ENSG00000211662",992.995369659119,4.64056381152954,1.13180953081484,4.10012787945741,4.12921903443444e-05,0.00192901123291068,NA
"ENSG00000259834",491.058309944334,1.9498101484586,0.475674578072447,4.09904215684537,4.14863473401168e-05,0.00193227470756981,NA
"ENSG00000197520",84.2706272522536,3.95231086714559,0.964866400913126,4.09622603026204,4.19939932768235e-05,0.00195268598159273,"FAM177B"
"ENSG00000122483",229.706741327876,0.884747267634363,0.216033681060877,4.09541356370744,4.2141543587261e-05,0.00195631337326209,"CCDC18"
"ENSG00000226945",29.2527342058503,2.72601123753016,0.665897461578577,4.09374024503394,4.24469825352952e-05,0.00196724631413991,NA
"ENSG00000224607",28.5361725063705,5.43593324567082,1.32832708970845,4.09231527971317,4.27087430143216e-05,0.00197342035093973,NA
"ENSG00000214922",216.867267351857,1.06446121214308,0.26013566183542,4.09194650449937,4.27767345810121e-05,0.00197342035093973,"HLA-F-AS1"
"ENSG00000211950",582.764622120194,5.8268516394999,1.42400663613778,4.0918711273029,4.27906446066129e-05,0.00197342035093973,NA
"ENSG00000074966",407.138302232178,2.1473454537455,0.52516473794485,4.08889877517063,4.3342592736766e-05,0.00199560363153961,"TXK"
"ENSG00000246528",6.85269747456089,4.51184490183544,1.10536170613373,4.08178144475142,4.46918143584314e-05,0.00205436294367874,"LOC101929759"
"ENSG00000213714",15.0786864489557,1.53512351762081,0.376155261924484,4.08109010563038,4.48249722683476e-05,0.00205712254462179,"FAM209B"
"ENSG00000184368",36.9058849582087,1.71918780963408,0.421308836063414,4.08058806859516,4.49219047000673e-05,0.00205821339254445,"MAP7D2"
"ENSG00000089041",241.590211264602,1.77263912724381,0.434568509663333,4.0790786442789,4.52145405236444e-05,0.00206489521755059,"P2RX7"
"ENSG00000197540",128.068205207982,2.05587654207566,0.503973568197924,4.07933405997249,4.51648957001047e-05,0.00206489521755059,"GZMM"
"ENSG00000123219",88.7700561572291,1.47719338860091,0.362383886221046,4.0763219468866,4.57536602481378e-05,0.00207872847096687,"CENPK"
"ENSG00000132744",31.0618897685373,3.37503776790982,0.827875044693519,4.07674780094292,4.56699808797789e-05,0.00207872847096687,"ACY3"
"ENSG00000122986",308.929524433078,1.45382902939983,0.356702333775383,4.07574857728662,4.58665557858642e-05,0.00207872847096687,"HVCN1"
"ENSG00000211955",1089.4117561868,5.74964222793377,1.41073172390906,4.07564537643048,4.58869038984226e-05,0.00207872847096687,NA
"ENSG00000248714",7.34355786211209,2.84589101600484,0.698197134494932,4.07605656826925,4.58058800668358e-05,0.00207872847096687,NA
"ENSG00000228314",234.982985930103,2.03128650428004,0.498710189330491,4.07308001267631,4.63954765516492e-05,0.00209838833818488,"CYP4F29P"
"ENSG00000138134",479.031923207322,1.81572762175872,0.44604099513876,4.07076399153369,4.68592049259194e-05,0.00211596011713638,"STAMBPL1"
"ENSG00000149043",33.70711315066,3.62331793843599,0.890619726279857,4.06831089804253,4.7355169984249e-05,0.00213492891345656,"SYT8"
"ENSG00000253325",7.56480813423204,5.9028701920089,1.45108144629988,4.06791101013707,4.7436489410561e-05,0.00213517331215664,NA
"ENSG00000162894",1501.87743014212,2.58128215151264,0.634739347851306,4.06668053627161,4.76875444219892e-05,0.0021383352835463,"FCMR"
"ENSG00000119431",2989.72902687451,-0.708565022577506,0.174246594600304,-4.066449758762,4.77347702995548e-05,0.0021383352835463,"HDHD3"
"ENSG00000253957",8.99171975634118,5.84583182272979,1.43739630355052,4.06695899265218,4.76306206008565e-05,0.0021383352835463,NA
"ENSG00000006607",1222.50288708045,0.374267313741068,0.0920485906080574,4.06597549477642,4.78319620277659e-05,0.00213928260058046,"FARP2"
"ENSG00000188822",169.989555534497,2.4370879076148,0.599614193199086,4.06442665176478,4.81506776000892e-05,0.00215011882896144,"CNR2"
"ENSG00000178104",6182.3974699799,0.815670224226906,0.20082217203307,4.06165422856092,4.87262109082984e-05,0.00217212941955236,"PDE4DIP"
"ENSG00000223750",6.805480439838,4.27503242699088,1.05262387923433,4.06131051302056,4.87980162504297e-05,0.00217212941955236,NA
"ENSG00000163219",1160.37219346584,1.60323281929524,0.395077234007217,4.05802380216613,4.94897248599918e-05,0.00219943908335117,"ARHGAP25"
"ENSG00000225215",3.84470335108445,3.59585230184206,0.886274641218322,4.0572663761416,4.9650442387486e-05,0.00220310133319362,NA
"ENSG00000211637",497.54463857533,5.1638794052949,1.27345669844479,4.05500981038563,5.01321987183375e-05,0.00222097482573901,NA
"ENSG00000023902",1850.14052936383,1.12818619033428,0.278246702647243,4.05462555207556,5.02146745925032e-05,0.00222113085791871,"PLEKHO1"
"ENSG00000259785",3.16839282754313,4.84583546004187,1.19536608201866,4.05385055920152,5.03814078110435e-05,0.00222500747965506,NA
"ENSG00000162654",2087.69568341729,1.19185719837782,0.294077824350223,4.05286322085414,5.05945855554724e-05,0.00223091987593503,"GBP4"
"ENSG00000162337",6014.44406537998,-0.819611004519182,0.202365198326802,-4.05015788928086,5.11830870697706e-05,0.00225333741071485,"LRP5"
"ENSG00000248479",11.9742208381347,-2.72412243866524,0.673071228870053,-4.04730186318984,5.1811406579949e-05,0.00227005090052571,NA
"ENSG00000213903",1535.81684619704,0.942722205456907,0.232915927050224,4.04747849318878,5.17723372615888e-05,0.00227005090052571,"LTB4R"
"ENSG00000254228",6.34300054915553,4.99173759420108,1.23329836748595,4.04746955465173,5.17743137324766e-05,0.00227005090052571,NA
"ENSG00000076928",11738.409574684,1.06354616438053,0.2628007827288,4.04696726294788,5.18854944205188e-05,0.00227005090052571,"ARHGEF1"
"ENSG00000223534",101.253172930574,2.24652554299599,0.555408799835014,4.04481445678089,5.23645793719532e-05,0.00228304677013872,"HLA-DQB1-AS1"
"ENSG00000177084",2504.13968061545,0.615222541960918,0.15209066705429,4.04510384415178,5.22999361737744e-05,0.00228304677013872,"POLE"
"ENSG00000172775",4678.09117555187,0.371574733700882,0.0918707074102577,4.0445398122557,5.24259993427277e-05,0.00228304677013872,"PSME3IP1"
"ENSG00000229153",14.0425606897396,1.95007947272115,0.482196024784187,4.04416331220054,5.25103086639845e-05,0.00228318393096632,"EPHA1-AS1"
"ENSG00000138378",529.031558868403,1.52884576024785,0.378101814343441,4.0434763924702,5.26644611333826e-05,0.00228635280957457,"STAT4"
"ENSG00000153283",806.845409242679,1.68828573286408,0.417809012568055,4.04080735953269,5.32675017165118e-05,0.00230741737761566,"CD96"
"ENSG00000211745",17.9660125544259,3.2341696497045,0.800417370621634,4.04060402536333,5.3313710203689e-05,0.00230741737761566,NA
"ENSG00000091622",816.92932713087,-0.902027800941452,0.223454652963779,-4.03673760638884,5.41996300784759e-05,0.00234215667183976,"PITPNM3"
"ENSG00000143110",794.290847790688,1.29809337294362,0.321716492805704,4.03489843378215,5.4625921676526e-05,0.00235695771258287,"C1orf162"
"ENSG00000156234",678.939599675955,4.58346233584792,1.13704515950515,4.03102928457359,5.55331232090995e-05,0.00239243158057946,"CXCL13"
"ENSG00000154760",1830.79017595386,0.794453088371234,0.197110521316584,4.03049559741787,5.56593715587485e-05,0.00239420403775338,"SLFN13"
"ENSG00000135960",21.6966548860855,3.54757624732205,0.881255264916027,4.02559438627591,5.68315785432818e-05,0.00243781250572527,"EDAR"
"ENSG00000205810",21.47491372091,1.85639302269394,0.461154622210017,4.02553272435488,5.68464739000347e-05,0.00243781250572527,"KLRC3"
"ENSG00000211934",1102.58240849472,5.25891984022282,1.30779008180383,4.02122627583259,5.78959571676787e-05,0.0024790396758617,NA
"ENSG00000254539",67.4538147137228,1.09401784110084,0.272249802832818,4.01843391516669,5.85862352172592e-05,0.00250135528586354,NA
"ENSG00000116191",1168.26901233024,1.24632057725729,0.310229905382349,4.01740952640024,5.88414150440169e-05,0.00250135528586354,"RALGPS2"
"ENSG00000073282",132.240533268069,2.75500317189453,0.685659522938565,4.018033848764,5.86857685710845e-05,0.00250135528586354,"TP63"
"ENSG00000223865",5892.8528008269,1.70794133520703,0.425138037148848,4.01738067631207,5.88486169468644e-05,0.00250135528586354,"HLA-DPB1"
"ENSG00000077420",841.773303838825,1.93766725091883,0.482327335003769,4.01732829615325,5.8861694840099e-05,0.00250135528586354,"APBB1IP"
"ENSG00000183783",175.049567467912,-0.893161789137411,0.222396192354762,-4.01608399712463,5.91731727403679e-05,0.00251056453150366,"KCTD8"
"ENSG00000140451",132.396114886326,1.52885412413187,0.380714409383479,4.0157506163417,5.92568906909723e-05,0.00251056453150366,"PIF1"
"ENSG00000225205",138.28021329802,1.07028131913965,0.266610031745848,4.01440753047101,5.95953013799104e-05,0.00251731984747693,NA
"ENSG00000211968",30.6863870599799,5.03675068916158,1.25459976235992,4.01462748541206,5.95397553937002e-05,0.00251731984747693,NA
"ENSG00000173391",171.615192838192,2.5635834589441,0.639029586623496,4.01168195120599,6.02876854488091e-05,0.00254274837638066,"OLR1"
"ENSG00000179715",580.676083139295,1.75697896849204,0.438150028213749,4.00999396406499,6.07203000276608e-05,0.00255333853569231,"PCED1B"
"ENSG00000236946",16.3844190766983,4.21600655767045,1.05131456081207,4.01022369024727,6.06612511435833e-05,0.00255333853569231,NA
"ENSG00000234572",8.18756912561385,3.90772871220938,0.974651043952619,4.00936184951068,6.08830599675496e-05,0.0025538988410711,"LINC01800"
"ENSG00000138271",10.5736325216504,4.71894182130335,1.17701735301019,4.00923725485845,6.0915189903267e-05,0.0025538988410711,"GPR87"
"ENSG00000270356",12.2689621320254,4.84954152447396,1.20985754429778,4.00835746929919,6.11425225757924e-05,0.00255961524568779,NA
"ENSG00000131401",434.251572365754,2.75174232090771,0.686623413605683,4.0076441705613,6.13274251904638e-05,0.00256354104822902,"NAPSB"
"ENSG00000161929",242.680485020208,2.34663735221352,0.585625676886614,4.00706021752503,6.14791925621377e-05,0.00256607217382501,"SCIMP"
"ENSG00000158711",3850.65659973785,0.510436502159331,0.12751381491938,4.00298981315909,6.25469963129872e-05,0.00260493886740811,"ELK4"
"ENSG00000211645",19.1418729509931,3.70192853509409,0.924833315078632,4.00280620814286,6.25955735236699e-05,0.00260493886740811,NA
"ENSG00000137200",4297.69455021082,0.332728665825876,0.0831696960867603,4.00059975545399,6.3182145264798e-05,0.00262546545138744,"CMTR1"
"ENSG00000160593",807.524635180737,2.02393225247771,0.50606843563016,3.99932520975645,6.35233422872624e-05,0.00263575024369508,"JAML"
"ENSG00000215559",32.1762983438197,1.85135905347023,0.463037971095892,3.99828776263971,6.38023546859431e-05,0.00264342833877018,"ANKRD20A11P"
"ENSG00000177272",203.020105736664,2.12413000417552,0.531482565977108,3.99661275863375,6.42552822546496e-05,0.00265827882409971,"KCNA3"
"ENSG00000125084",15.9923051281252,2.41302483502475,0.604512059564375,3.99169015215947,6.56040538666648e-05,0.00271009286839503,"WNT1"
"ENSG00000253686",23.7385459836363,2.29307804662451,0.574670583662493,3.99024782512837,6.60042927463995e-05,0.00272262868554503,"LINC01484"
"ENSG00000269220",113.354110059261,1.97048777171774,0.493977385230893,3.98902425623534,6.63456379108381e-05,0.00273270202885461,"LINC00528"
"ENSG00000140678",1520.89299745253,2.04230530051481,0.51211005505449,3.98802031000446,6.66269608600529e-05,0.0027362768801679,"ITGAX"
"ENSG00000232186",97.4754854571314,0.87261004090256,0.218803109840158,3.98810620900237,6.66028463963739e-05,0.0027362768801679,NA
"ENSG00000167851",262.912426383286,1.65829648261053,0.416203518984942,3.98434036947805,6.76678258286431e-05,0.0027749727058475,"CD300A"
"ENSG00000144218",323.986876235095,1.99882857744206,0.502013422930983,3.98162376968326,6.84460633037664e-05,0.00280020141155447,"AFF3"
"ENSG00000146477",435.697072757968,1.10886461274802,0.278504328394998,3.98149866875799,6.84821047614629e-05,0.00280020141155447,"SLC22A3"
"ENSG00000142615",14.6463472980115,-3.46544072524951,0.870569482022991,-3.98065955309698,6.87243177533905e-05,0.00280602686072334,"CELA2A"
"ENSG00000213886",22.5527820279163,3.42132679924457,0.859589578685436,3.98018645651426,6.88612354479463e-05,0.00280754242843714,"UBD"
"ENSG00000073861",178.439650031338,1.96620683071399,0.4940430491608,3.97982895226207,6.89648710166506e-05,0.00280769862726543,"TBX21"
"ENSG00000180353",3741.65624584751,1.66517040195871,0.418441911216658,3.97945415438209,6.90736782114249e-05,0.00280806461769336,"HCLS1"
"ENSG00000075420",4667.22721535119,-0.482770192358266,0.121378820242079,-3.97738412183794,6.96775589721621e-05,0.00282852682396084,"FNDC3B"
"ENSG00000230937",86.4448473982348,3.46485405864993,0.871281767817345,3.9767319673517,6.98688412668985e-05,0.00283220496040402,"MIR205HG"
"ENSG00000196374",6.7495801914474,4.73818049057675,1.19223379831869,3.97420413450668,7.06149806233263e-05,0.00285833184877038,NA
"ENSG00000224041",103.680645496362,5.6106522009463,1.4129662111074,3.9708325343102,7.16219119708494e-05,0.00289492475224703,NA
"ENSG00000141642",545.040779677773,-0.484141358222859,0.121954288098292,-3.96985924621734,7.19151021254925e-05,0.00290260495408085,"ELAC1"
"ENSG00000160185",255.350003470183,2.41454073931589,0.60863291788145,3.96715436904154,7.27358837323348e-05,0.00293152705036969,"UBASH3A"
"ENSG00000188282",53.1459899389758,3.25608991789898,0.821731147261835,3.96247596157075,7.41764776492754e-05,0.00298108186277797,"RUFY4"
"ENSG00000259417",158.640219950066,1.75506768149497,0.442922290632488,3.96247314396562,7.41773533323112e-05,0.00298108186277797,"CTXND1"
"ENSG00000272529",60.5883273324221,1.41488172677285,0.357257996019308,3.96039204870975,7.48268138656245e-05,0.00300289290680135,NA
"ENSG00000238231",11.2954729273545,1.59462039737151,0.402677729089515,3.96004119963889,7.49368338779955e-05,0.00300302423170338,NA
"ENSG00000140379",119.941577667021,1.74291369382081,0.44048327740085,3.9568214805002,7.5953648740035e-05,0.00303944245569654,"BCL2A1"
"ENSG00000144395",76.600339199858,1.09936198902641,0.277883338028673,3.95619973772222,7.61514974266163e-05,0.00304303114432609,"CCDC150"
"ENSG00000169245",218.684601972978,3.40169496486139,0.860273264607679,3.95420281532602,7.67902519754757e-05,0.00306420335967955,"CXCL10"
"ENSG00000176928",94.7186953159787,1.40107461600852,0.354581381553051,3.9513485165856,7.77120559803424e-05,0.00309659427597591,"GCNT4"
"ENSG00000145649",258.023510636288,2.23699988833002,0.566235998314323,3.9506493670299,7.79394382437222e-05,0.00310126206035699,"GZMA"
"ENSG00000099308",1673.65612156535,0.877845852154972,0.222280855413507,3.94926432382998,7.83917502235223e-05,0.00311485412046346,"MAST3"
